VideoID,StartTime,EndTime,Label,MisalignmentType,Category,FilePath
-G7eX4G5Frc,0.0,5.47,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-G7eX4G5Frc_0.00_5.47_good.mp4
-G7eX4G5Frc,5.47,7.16,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/-G7eX4G5Frc_5.47_7.16_bad_noise.mp4
-G7eX4G5Frc,7.16,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-G7eX4G5Frc_7.16_10.00_good.mp4
6hL8HNIGdcY,0.0,7.66,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/6hL8HNIGdcY_0.00_7.66_bad_distort.mp4
6hL8HNIGdcY,7.66,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/6hL8HNIGdcY_7.66_10.00_bad_mute.mp4
7E7SjwMikT0,0.0,2.68,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7E7SjwMikT0_0.00_2.68_good.mp4
7E7SjwMikT0,2.68,4.29,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7E7SjwMikT0_2.68_4.29_good.mp4
7E7SjwMikT0,4.29,6.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7E7SjwMikT0_4.29_6.00_good.mp4
1ZeXHvqcMRE,3.0,5.2,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/1ZeXHvqcMRE_3.00_5.20_bad_time_shift.mp4
1ZeXHvqcMRE,5.2,7.99,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/1ZeXHvqcMRE_5.20_7.99_bad_distort.mp4
1ZeXHvqcMRE,7.99,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1ZeXHvqcMRE_7.99_10.00_good.mp4
-y7tnKy2Kgw,3.0,4.12,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/-y7tnKy2Kgw_3.00_4.12_bad_distort.mp4
-y7tnKy2Kgw,4.12,6.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-y7tnKy2Kgw_4.12_6.00_good.mp4
1RQpv8AZQYk,3.0,6.24,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/1RQpv8AZQYk_3.00_6.24_bad_distort.mp4
1RQpv8AZQYk,6.24,7.68,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1RQpv8AZQYk_6.24_7.68_good.mp4
1RQpv8AZQYk,7.68,8.86,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/1RQpv8AZQYk_7.68_8.86_bad_time_shift.mp4
1RQpv8AZQYk,8.86,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1RQpv8AZQYk_8.86_10.00_good.mp4
7DLmBTAGLmI,5.0,6.06,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7DLmBTAGLmI_5.00_6.06_good.mp4
7DLmBTAGLmI,6.06,7.36,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/7DLmBTAGLmI_6.06_7.36_bad_noise.mp4
7DLmBTAGLmI,7.36,8.92,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7DLmBTAGLmI_7.36_8.92_good.mp4
7DLmBTAGLmI,8.92,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/7DLmBTAGLmI_8.92_10.00_bad_mute.mp4
3N_MqBnppv0,0.0,3.54,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3N_MqBnppv0_0.00_3.54_good.mp4
3N_MqBnppv0,3.54,5.93,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/3N_MqBnppv0_3.54_5.93_bad_mute.mp4
3N_MqBnppv0,5.93,7.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3N_MqBnppv0_5.93_7.00_good.mp4
2BY4lNq_uGs,0.0,2.16,Positive,None,"Race car, auto racing",../data_samples/generated_samples/2BY4lNq_uGs_0.00_2.16_good.mp4
2BY4lNq_uGs,2.16,6.2,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/2BY4lNq_uGs_2.16_6.20_bad_mute.mp4
2BY4lNq_uGs,6.2,8.58,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/2BY4lNq_uGs_6.20_8.58_bad_mute.mp4
2BY4lNq_uGs,8.58,10.0,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/2BY4lNq_uGs_8.58_10.00_bad_time_shift.mp4
3eF-0B5Z5-A,0.0,1.1,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/3eF-0B5Z5-A_0.00_1.10_bad_mute.mp4
3eF-0B5Z5-A,1.1,10.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/3eF-0B5Z5-A_1.10_10.00_bad_distort.mp4
-WOcO4B-Jis,0.0,1.82,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-WOcO4B-Jis_0.00_1.82_good.mp4
-WOcO4B-Jis,1.82,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-WOcO4B-Jis_1.82_10.00_good.mp4
6d7aULxnMVY,0.0,5.77,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6d7aULxnMVY_0.00_5.77_good.mp4
6d7aULxnMVY,5.77,8.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/6d7aULxnMVY_5.77_8.00_bad_distort.mp4
1X_SXuZnH0U,2.0,6.28,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1X_SXuZnH0U_2.00_6.28_good.mp4
1X_SXuZnH0U,6.28,8.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/1X_SXuZnH0U_6.28_8.00_bad_mute.mp4
-Yr66H8rlAU,0.0,5.84,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/-Yr66H8rlAU_0.00_5.84_bad_mute.mp4
-Yr66H8rlAU,5.84,7.14,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-Yr66H8rlAU_5.84_7.14_good.mp4
-Yr66H8rlAU,7.14,10.0,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/-Yr66H8rlAU_7.14_10.00_bad_time_shift.mp4
5vD5nr9SRsk,0.0,1.39,Positive,None,"Race car, auto racing",../data_samples/generated_samples/5vD5nr9SRsk_0.00_1.39_good.mp4
5vD5nr9SRsk,1.39,5.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/5vD5nr9SRsk_1.39_5.00_good.mp4
3obLPXCKYpM,0.0,1.88,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3obLPXCKYpM_0.00_1.88_good.mp4
3obLPXCKYpM,1.88,3.68,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/3obLPXCKYpM_1.88_3.68_bad_time_shift.mp4
3obLPXCKYpM,3.68,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3obLPXCKYpM_3.68_10.00_good.mp4
5b28fA_Xo7Y,0.0,6.3,Positive,None,"Race car, auto racing",../data_samples/generated_samples/5b28fA_Xo7Y_0.00_6.30_good.mp4
5b28fA_Xo7Y,6.3,7.37,Positive,None,"Race car, auto racing",../data_samples/generated_samples/5b28fA_Xo7Y_6.30_7.37_good.mp4
5b28fA_Xo7Y,7.37,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/5b28fA_Xo7Y_7.37_10.00_good.mp4
576UgLDJwdo,0.0,1.83,Positive,None,"Race car, auto racing",../data_samples/generated_samples/576UgLDJwdo_0.00_1.83_good.mp4
576UgLDJwdo,1.83,4.39,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/576UgLDJwdo_1.83_4.39_bad_time_shift.mp4
576UgLDJwdo,4.39,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/576UgLDJwdo_4.39_10.00_good.mp4
-iWt2y7orGc,6.0,8.84,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-iWt2y7orGc_6.00_8.84_good.mp4
-iWt2y7orGc,8.84,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-iWt2y7orGc_8.84_10.00_good.mp4
0WiZwf2uRgQ,0.0,2.34,Positive,None,"Race car, auto racing",../data_samples/generated_samples/0WiZwf2uRgQ_0.00_2.34_good.mp4
0WiZwf2uRgQ,2.34,4.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/0WiZwf2uRgQ_2.34_4.00_good.mp4
-jwhbq9xZp8,0.0,7.77,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/-jwhbq9xZp8_0.00_7.77_bad_mute.mp4
-jwhbq9xZp8,7.77,10.0,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/-jwhbq9xZp8_7.77_10.00_bad_noise.mp4
1-D1EWf6HTc,0.0,5.68,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1-D1EWf6HTc_0.00_5.68_good.mp4
1-D1EWf6HTc,5.68,7.49,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1-D1EWf6HTc_5.68_7.49_good.mp4
1-D1EWf6HTc,7.49,8.75,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1-D1EWf6HTc_7.49_8.75_good.mp4
1-D1EWf6HTc,8.75,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1-D1EWf6HTc_8.75_10.00_good.mp4
3zd4SD32QfI,0.0,2.15,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3zd4SD32QfI_0.00_2.15_good.mp4
3zd4SD32QfI,2.15,4.52,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3zd4SD32QfI_2.15_4.52_good.mp4
3zd4SD32QfI,4.52,8.66,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3zd4SD32QfI_4.52_8.66_good.mp4
3zd4SD32QfI,8.66,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/3zd4SD32QfI_8.66_10.00_bad_mute.mp4
1Ie5wdMp3mk,0.0,1.59,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1Ie5wdMp3mk_0.00_1.59_good.mp4
1Ie5wdMp3mk,1.59,2.77,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/1Ie5wdMp3mk_1.59_2.77_bad_distort.mp4
1Ie5wdMp3mk,2.77,3.99,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1Ie5wdMp3mk_2.77_3.99_good.mp4
1Ie5wdMp3mk,3.99,5.0,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/1Ie5wdMp3mk_3.99_5.00_bad_time_shift.mp4
0pV0WP9I1zo,7.0,8.47,Positive,None,"Race car, auto racing",../data_samples/generated_samples/0pV0WP9I1zo_7.00_8.47_good.mp4
0pV0WP9I1zo,8.47,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/0pV0WP9I1zo_8.47_10.00_bad_mute.mp4
3HmqJtS2q2Y,0.0,2.73,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/3HmqJtS2q2Y_0.00_2.73_bad_mute.mp4
3HmqJtS2q2Y,2.73,6.81,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/3HmqJtS2q2Y_2.73_6.81_bad_distort.mp4
3HmqJtS2q2Y,6.81,7.91,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/3HmqJtS2q2Y_6.81_7.91_bad_distort.mp4
3HmqJtS2q2Y,7.91,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/3HmqJtS2q2Y_7.91_10.00_bad_mute.mp4
7lP4OIywYO4,0.0,2.32,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/7lP4OIywYO4_0.00_2.32_bad_mute.mp4
7lP4OIywYO4,2.32,3.72,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7lP4OIywYO4_2.32_3.72_good.mp4
7lP4OIywYO4,3.72,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7lP4OIywYO4_3.72_10.00_good.mp4
-f84OxDzI54,0.0,3.95,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-f84OxDzI54_0.00_3.95_good.mp4
-f84OxDzI54,3.95,5.27,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-f84OxDzI54_3.95_5.27_good.mp4
-f84OxDzI54,5.27,7.47,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-f84OxDzI54_5.27_7.47_good.mp4
-f84OxDzI54,7.47,10.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/-f84OxDzI54_7.47_10.00_bad_distort.mp4
-kOR7aKjFZw,0.0,6.93,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-kOR7aKjFZw_0.00_6.93_good.mp4
-kOR7aKjFZw,6.93,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-kOR7aKjFZw_6.93_10.00_good.mp4
5apSJFQBrOc,0.0,7.83,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/5apSJFQBrOc_0.00_7.83_bad_noise.mp4
5apSJFQBrOc,7.83,8.89,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/5apSJFQBrOc_7.83_8.89_bad_distort.mp4
5apSJFQBrOc,8.89,10.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/5apSJFQBrOc_8.89_10.00_bad_distort.mp4
3lbqsEFf4Qw,4.0,6.21,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/3lbqsEFf4Qw_4.00_6.21_bad_noise.mp4
3lbqsEFf4Qw,6.21,7.53,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/3lbqsEFf4Qw_6.21_7.53_bad_time_shift.mp4
3lbqsEFf4Qw,7.53,8.76,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/3lbqsEFf4Qw_7.53_8.76_bad_distort.mp4
3lbqsEFf4Qw,8.76,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3lbqsEFf4Qw_8.76_10.00_good.mp4
321--jOIuTU,0.0,1.3,Positive,None,"Race car, auto racing",../data_samples/generated_samples/321--jOIuTU_0.00_1.30_good.mp4
321--jOIuTU,1.3,5.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/321--jOIuTU_1.30_5.00_good.mp4
2lbpnXbGVmA,0.0,5.75,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/2lbpnXbGVmA_0.00_5.75_bad_mute.mp4
2lbpnXbGVmA,5.75,8.94,Positive,None,"Race car, auto racing",../data_samples/generated_samples/2lbpnXbGVmA_5.75_8.94_good.mp4
2lbpnXbGVmA,8.94,10.0,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/2lbpnXbGVmA_8.94_10.00_bad_time_shift.mp4
-WwAxd-BBrs,0.0,5.51,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-WwAxd-BBrs_0.00_5.51_good.mp4
-WwAxd-BBrs,5.51,7.65,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/-WwAxd-BBrs_5.51_7.65_bad_distort.mp4
-WwAxd-BBrs,7.65,8.93,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/-WwAxd-BBrs_7.65_8.93_bad_mute.mp4
-WwAxd-BBrs,8.93,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-WwAxd-BBrs_8.93_10.00_good.mp4
3ibg2eaD2jo,0.0,8.93,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3ibg2eaD2jo_0.00_8.93_good.mp4
3ibg2eaD2jo,8.93,10.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/3ibg2eaD2jo_8.93_10.00_bad_distort.mp4
3Th367zDFec,0.0,4.1,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3Th367zDFec_0.00_4.10_good.mp4
3Th367zDFec,4.1,5.24,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/3Th367zDFec_4.10_5.24_bad_noise.mp4
3Th367zDFec,5.24,10.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/3Th367zDFec_5.24_10.00_bad_distort.mp4
2BzsIU85lsg,0.0,3.33,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/2BzsIU85lsg_0.00_3.33_bad_distort.mp4
2BzsIU85lsg,3.33,7.13,Positive,None,"Race car, auto racing",../data_samples/generated_samples/2BzsIU85lsg_3.33_7.13_good.mp4
2BzsIU85lsg,7.13,8.62,Positive,None,"Race car, auto racing",../data_samples/generated_samples/2BzsIU85lsg_7.13_8.62_good.mp4
2BzsIU85lsg,8.62,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/2BzsIU85lsg_8.62_10.00_bad_mute.mp4
1_4SgnRUZoA,0.0,5.14,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/1_4SgnRUZoA_0.00_5.14_bad_mute.mp4
1_4SgnRUZoA,5.14,7.22,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/1_4SgnRUZoA_5.14_7.22_bad_time_shift.mp4
1_4SgnRUZoA,7.22,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1_4SgnRUZoA_7.22_10.00_good.mp4
25JfZpQfJ8c,0.0,2.67,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/25JfZpQfJ8c_0.00_2.67_bad_distort.mp4
25JfZpQfJ8c,2.67,4.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/25JfZpQfJ8c_2.67_4.00_good.mp4
6fFgupzqqTQ,6.0,7.0,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/6fFgupzqqTQ_6.00_7.00_bad_time_shift.mp4
6fFgupzqqTQ,7.0,8.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6fFgupzqqTQ_7.00_8.00_good.mp4
6fFgupzqqTQ,8.0,9.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6fFgupzqqTQ_8.00_9.00_good.mp4
7E2HRnGoY3U,7.0,8.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7E2HRnGoY3U_7.00_8.00_good.mp4
7E2HRnGoY3U,8.0,9.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/7E2HRnGoY3U_8.00_9.00_good.mp4
3bbswz0Yzkg,0.0,1.8,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/3bbswz0Yzkg_0.00_1.80_bad_mute.mp4
3bbswz0Yzkg,1.8,3.85,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/3bbswz0Yzkg_1.80_3.85_bad_distort.mp4
3bbswz0Yzkg,3.85,10.0,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/3bbswz0Yzkg_3.85_10.00_bad_time_shift.mp4
3LNQZCaXrMs,0.0,4.99,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3LNQZCaXrMs_0.00_4.99_good.mp4
3LNQZCaXrMs,4.99,6.96,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/3LNQZCaXrMs_4.99_6.96_bad_time_shift.mp4
3LNQZCaXrMs,6.96,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3LNQZCaXrMs_6.96_10.00_good.mp4
47UDBjg0oiM,0.0,3.98,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/47UDBjg0oiM_0.00_3.98_bad_noise.mp4
47UDBjg0oiM,3.98,7.43,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/47UDBjg0oiM_3.98_7.43_bad_mute.mp4
47UDBjg0oiM,7.43,9.0,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/47UDBjg0oiM_7.43_9.00_bad_noise.mp4
2hfcKN22z1g,4.0,6.91,Positive,None,"Race car, auto racing",../data_samples/generated_samples/2hfcKN22z1g_4.00_6.91_good.mp4
2hfcKN22z1g,6.91,8.97,Positive,None,"Race car, auto racing",../data_samples/generated_samples/2hfcKN22z1g_6.91_8.97_good.mp4
2hfcKN22z1g,8.97,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/2hfcKN22z1g_8.97_10.00_bad_mute.mp4
-afoF2aiV0w,0.0,3.38,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/-afoF2aiV0w_0.00_3.38_bad_noise.mp4
-afoF2aiV0w,3.38,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-afoF2aiV0w_3.38_10.00_good.mp4
-c96lccP5nc,0.0,6.07,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-c96lccP5nc_0.00_6.07_good.mp4
-c96lccP5nc,6.07,7.16,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/-c96lccP5nc_6.07_7.16_bad_distort.mp4
-c96lccP5nc,7.16,8.44,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-c96lccP5nc_7.16_8.44_good.mp4
-c96lccP5nc,8.44,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/-c96lccP5nc_8.44_10.00_bad_mute.mp4
8GNlbYDeHE8,0.0,5.64,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/8GNlbYDeHE8_0.00_5.64_bad_distort.mp4
8GNlbYDeHE8,5.64,7.38,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/8GNlbYDeHE8_5.64_7.38_bad_noise.mp4
8GNlbYDeHE8,7.38,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/8GNlbYDeHE8_7.38_10.00_good.mp4
5e_TRzVOHLo,7.0,8.58,Positive,None,"Race car, auto racing",../data_samples/generated_samples/5e_TRzVOHLo_7.00_8.58_good.mp4
5e_TRzVOHLo,8.58,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/5e_TRzVOHLo_8.58_10.00_bad_mute.mp4
4Yti-J4YrX4,3.0,4.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/4Yti-J4YrX4_3.00_4.00_good.mp4
4Yti-J4YrX4,4.0,5.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/4Yti-J4YrX4_4.00_5.00_good.mp4
4Yti-J4YrX4,5.0,6.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/4Yti-J4YrX4_5.00_6.00_bad_distort.mp4
-ltM8L2kktU,0.0,6.97,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/-ltM8L2kktU_0.00_6.97_bad_distort.mp4
-ltM8L2kktU,6.97,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/-ltM8L2kktU_6.97_10.00_good.mp4
16UR9ElPmao,0.0,2.22,Positive,None,"Race car, auto racing",../data_samples/generated_samples/16UR9ElPmao_0.00_2.22_good.mp4
16UR9ElPmao,2.22,5.19,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/16UR9ElPmao_2.22_5.19_bad_noise.mp4
16UR9ElPmao,5.19,8.5,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/16UR9ElPmao_5.19_8.50_bad_noise.mp4
16UR9ElPmao,8.5,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/16UR9ElPmao_8.50_10.00_good.mp4
5rI2La8NG7w,5.0,6.58,Positive,None,"Race car, auto racing",../data_samples/generated_samples/5rI2La8NG7w_5.00_6.58_good.mp4
5rI2La8NG7w,6.58,10.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/5rI2La8NG7w_6.58_10.00_bad_distort.mp4
33fbMHu4nzo,5.0,6.84,Positive,None,"Race car, auto racing",../data_samples/generated_samples/33fbMHu4nzo_5.00_6.84_good.mp4
33fbMHu4nzo,6.84,8.89,Positive,None,"Race car, auto racing",../data_samples/generated_samples/33fbMHu4nzo_6.84_8.89_good.mp4
33fbMHu4nzo,8.89,10.0,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/33fbMHu4nzo_8.89_10.00_bad_noise.mp4
3UPXKVOz_PU,0.0,3.07,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/3UPXKVOz_PU_0.00_3.07_bad_noise.mp4
3UPXKVOz_PU,3.07,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/3UPXKVOz_PU_3.07_10.00_good.mp4
4K8P4BoufRM,0.0,3.92,Positive,None,"Race car, auto racing",../data_samples/generated_samples/4K8P4BoufRM_0.00_3.92_good.mp4
4K8P4BoufRM,3.92,4.98,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/4K8P4BoufRM_3.92_4.98_bad_mute.mp4
4K8P4BoufRM,4.98,8.58,Positive,None,"Race car, auto racing",../data_samples/generated_samples/4K8P4BoufRM_4.98_8.58_good.mp4
4K8P4BoufRM,8.58,10.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/4K8P4BoufRM_8.58_10.00_bad_mute.mp4
0Q4dvc6ZjZs,0.0,4.94,Positive,None,"Race car, auto racing",../data_samples/generated_samples/0Q4dvc6ZjZs_0.00_4.94_good.mp4
0Q4dvc6ZjZs,4.94,6.13,Positive,None,"Race car, auto racing",../data_samples/generated_samples/0Q4dvc6ZjZs_4.94_6.13_good.mp4
0Q4dvc6ZjZs,6.13,8.89,Positive,None,"Race car, auto racing",../data_samples/generated_samples/0Q4dvc6ZjZs_6.13_8.89_good.mp4
0Q4dvc6ZjZs,8.89,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/0Q4dvc6ZjZs_8.89_10.00_good.mp4
1hA5COzE6sY,2.0,3.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/1hA5COzE6sY_2.00_3.00_bad_distort.mp4
1hA5COzE6sY,3.0,4.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1hA5COzE6sY_3.00_4.00_good.mp4
1hA5COzE6sY,4.0,5.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/1hA5COzE6sY_4.00_5.00_good.mp4
1hA5COzE6sY,5.0,6.0,Negative,mute,"Race car, auto racing",../data_samples/generated_samples/1hA5COzE6sY_5.00_6.00_bad_mute.mp4
6ySYK0CFbrs,0.0,1.0,Negative,noise,"Race car, auto racing",../data_samples/generated_samples/6ySYK0CFbrs_0.00_1.00_bad_noise.mp4
6ySYK0CFbrs,1.0,2.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6ySYK0CFbrs_1.00_2.00_good.mp4
6ySYK0CFbrs,2.0,3.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6ySYK0CFbrs_2.00_3.00_good.mp4
6ySYK0CFbrs,3.0,4.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6ySYK0CFbrs_3.00_4.00_good.mp4
6MST-YckqQ0,0.0,8.76,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/6MST-YckqQ0_0.00_8.76_bad_distort.mp4
6MST-YckqQ0,8.76,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6MST-YckqQ0_8.76_10.00_good.mp4
6d7kNY4LGqQ,2.0,5.67,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6d7kNY4LGqQ_2.00_5.67_good.mp4
6d7kNY4LGqQ,5.67,8.3,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/6d7kNY4LGqQ_5.67_8.30_bad_distort.mp4
6d7kNY4LGqQ,8.3,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6d7kNY4LGqQ_8.30_10.00_good.mp4
4Db-g-FYKOA,0.0,7.16,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/4Db-g-FYKOA_0.00_7.16_bad_distort.mp4
4Db-g-FYKOA,7.16,8.95,Negative,time_shift,"Race car, auto racing",../data_samples/generated_samples/4Db-g-FYKOA_7.16_8.95_bad_time_shift.mp4
4Db-g-FYKOA,8.95,10.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/4Db-g-FYKOA_8.95_10.00_good.mp4
6QipAjvqRgI,0.0,1.0,Positive,None,"Race car, auto racing",../data_samples/generated_samples/6QipAjvqRgI_0.00_1.00_good.mp4
6QipAjvqRgI,1.0,2.0,Negative,distort,"Race car, auto racing",../data_samples/generated_samples/6QipAjvqRgI_1.00_2.00_bad_distort.mp4
